student_id,course_id,weekly_login_frequency,average_session_time,content_completion_rate,forum_participation_score,assessment_timeliness
18205,171,0.0,5.41,0.18,0.0,0.54
7076,49,0.0,10.85,0.6,0.0,0.53
16901,145,0.0,32.52,0.43,0.0,0.5
526,75,0.0,4.4,0.71,0.0,0.52
3313,4,0.0,17.86,0.69,0.0,0.48
5990,168,0.0,12.11,0.25,0.0,0.52
5000,115,0.0,39.12,0.59,0.1,0.44
7646,31,0.0,13.28,0.77,0.0,0.53
8766,6,1.0,12.27,0.85,0.0,0.44
125,169,0.0,9.21,0.3,0.0,0.47
15825,122,0.0,1.0,0.73,0.0,0.46
11469,61,1.0,51.83,0.58,0.0,0.53
5460,25,1.0,2.22,0.57,0.0,0.56
5020,169,1.0,3.8,0.78,0.0,0.53
5335,51,0.0,22.34,0.39,0.0,0.56
4775,167,0.0,8.7,0.34,0.0,0.46
16237,125,0.0,50.47,0.61,0.1,0.47
7493,120,1.0,66.75,0.73,0.0,0.55
8223,92,0.0,58.31,0.82,0.0,0.53
3406,165,0.0,2.66,0.48,0.0,0.48
7551,138,0.0,1.62,0.45,0.0,0.5
12907,47,0.0,4.01,0.36,0.0,0.48
9239,158,1.0,17.2,0.22,0.0,0.53
1924,100,0.0,10.21,0.34,0.0,0.51
12695,26,0.0,44.12,0.61,0.0,0.42
15494,79,0.0,3.13,0.78,0.1,0.56
16634,120,1.0,19.71,0.89,0.0,0.47
13878,2,0.0,62.58,0.26,0.0,0.46
3327,98,0.0,30.85,0.69,0.0,0.54
10608,171,1.0,22.09,0.69,0.0,0.48
15725,82,1.0,14.3,0.32,0.0,0.65
6177,17,1.0,13.9,0.64,0.0,0.42
4097,114,0.0,1.0,0.59,0.0,0.51
11061,114,0.0,12.81,0.31,0.0,0.53
16812,35,0.0,31.98,0.23,0.1,0.56
18695,65,1.0,5.23,0.74,0.0,0.79
4946,78,0.0,38.23,0.4,0.0,0.51
6222,151,0.0,22.58,0.54,0.0,0.47
6427,161,0.0,24.94,0.68,0.0,0.43
14436,154,0.0,2.26,0.22,0.1,0.55
4335,106,1.0,3.88,0.63,0.0,0.46
11795,145,0.0,33.51,0.44,0.0,0.56
11339,146,1.0,13.13,0.68,0.0,0.51
2879,76,1.0,6.55,0.47,0.0,0.54
6962,34,0.0,17.43,0.68,0.0,0.49
12729,97,0.0,1.0,0.7,0.0,0.94
8072,60,0.0,41.71,0.56,0.0,0.44
3385,166,1.0,1.23,0.32,0.0,0.4
7467,15,0.0,1.21,0.3,0.1,0.55
10509,157,1.0,10.81,0.5,0.0,0.5
19399,60,0.0,31.79,0.5,0.0,0.47
13858,86,0.0,25.76,0.62,0.1,0.49
19941,48,0.0,34.15,0.62,0.1,0.43
10027,59,1.0,24.82,0.52,0.0,0.59
16938,17,0.0,5.09,0.26,0.1,0.46
14649,121,0.0,11.2,0.58,0.0,0.49
11621,71,1.0,4.51,0.21,0.0,0.54
4080,67,0.0,10.25,0.8,0.0,0.49
2123,180,0.0,6.82,0.52,0.0,0.51
15563,156,0.0,1.0,0.24,0.0,0.49
8553,82,0.0,55.26,0.81,0.0,0.4
5908,164,0.0,13.27,0.27,0.0,0.46
13026,169,0.0,7.19,0.67,0.0,0.5
10424,116,0.0,2.3,0.3,0.0,0.55
15308,111,0.0,15.89,0.52,0.0,0.53
6281,169,0.0,7.55,0.46,0.0,0.46
10648,56,1.0,5.62,0.79,0.0,0.45
17375,18,0.0,6.61,0.17,0.1,0.74
19958,156,0.0,4.85,0.35,0.1,0.5
1362,10,0.0,6.73,0.46,0.0,0.53
19664,113,0.0,12.51,0.56,0.0,0.59
10955,114,1.0,3.27,0.72,0.0,0.52
12378,118,1.0,10.47,0.43,0.0,0.47
3306,137,0.0,11.02,0.76,0.0,0.59
8657,115,0.0,13.77,0.28,0.0,0.48
1943,30,0.0,7.67,0.48,0.0,0.53
17340,35,0.0,14.31,0.52,0.0,0.5
7062,148,0.0,6.57,0.23,0.1,0.52
5492,124,0.0,9.16,0.55,0.1,0.51
11906,106,0.0,6.47,0.58,0.0,0.47
5744,9,0.0,3.02,0.71,0.0,0.44
13826,95,0.0,4.0,0.19,0.0,0.55
9794,148,0.0,18.31,0.67,0.0,0.51
19239,169,1.0,13.51,0.71,0.0,0.57
786,129,0.0,9.69,0.32,0.0,0.44
8467,124,0.0,37.25,0.7,0.0,0.52
3811,32,0.0,17.01,0.15,0.0,0.56
10050,14,0.0,24.79,0.55,0.1,0.46
10529,149,0.0,30.78,0.89,0.1,0.52
16165,135,0.0,21.81,0.44,0.0,0.55
5463,84,0.0,4.51,0.35,0.0,0.45
11069,46,1.0,15.94,0.18,0.0,0.45
4368,5,1.0,4.12,0.55,0.0,0.58
7124,124,1.0,10.94,0.67,0.0,0.52
5905,158,1.0,3.28,0.7,0.0,0.49
19690,25,1.0,25.4,0.56,0.0,0.58
1596,56,0.0,2.16,0.51,0.1,0.43
2838,146,0.0,8.72,0.69,0.0,0.48
11920,58,0.0,29.55,0.33,0.0,0.51
12237,15,0.0,2.99,0.28,0.0,0.47
16412,25,0.0,10.85,0.26,0.1,0.54
6491,13,0.0,9.01,0.61,0.0,0.5
19635,167,0.0,1.0,0.5,0.0,0.49
8326,146,0.0,15.44,0.83,0.0,0.53
19948,166,0.0,23.63,0.48,0.0,0.43
9164,69,0.0,1.0,0.65,0.0,0.52
8317,81,1.0,3.4,0.21,0.0,0.45
5815,101,0.0,20.05,0.51,0.0,0.51
18545,152,0.0,1.0,0.25,0.1,0.46
10274,85,1.0,2.23,0.26,0.0,0.52
9051,3,0.0,1.01,0.35,0.0,0.47
13050,102,0.0,9.39,0.41,0.0,0.46
13648,48,0.0,13.9,0.5,0.0,0.45
12161,74,0.0,4.23,0.43,0.0,0.58
10988,78,1.0,6.75,0.48,0.0,0.54
14784,67,1.0,66.78,0.42,0.0,0.6
16922,151,0.0,14.46,0.73,0.0,0.55
4419,139,0.0,1.0,0.6,0.0,0.59
19867,171,0.0,17.91,0.58,0.0,0.51
10702,142,0.0,2.01,0.51,0.0,0.5
19465,179,1.0,11.13,0.35,0.0,0.37
11991,164,0.0,7.82,0.25,0.1,0.54
5168,60,0.0,25.74,0.31,0.0,0.72
15809,22,1.0,11.36,0.42,0.0,0.55
8930,67,0.0,38.91,0.86,0.1,0.5
17454,154,0.0,4.77,0.48,0.0,0.53
3340,179,0.0,4.79,0.79,0.0,0.52
5308,13,0.0,1.99,0.14,0.0,0.79
5702,25,0.0,2.73,0.43,0.0,0.53
9450,152,0.0,46.68,0.36,0.0,0.48
9759,124,0.0,5.36,0.53,0.0,0.53
2027,3,1.0,51.38,0.75,0.0,0.48
17714,50,1.0,7.56,0.78,0.0,0.62
8741,142,0.0,23.23,0.42,0.0,0.41
1602,114,0.0,21.13,0.35,0.0,0.47
3602,136,0.0,64.25,0.8,0.0,0.41
18621,123,0.0,8.05,0.29,0.0,0.47
18967,98,1.0,8.33,0.25,0.0,0.51
10450,148,1.0,19.33,0.52,0.0,0.94
16156,133,1.0,11.42,0.57,0.0,0.39
16410,120,0.0,65.23,0.66,0.0,0.43
3463,12,0.0,17.78,0.31,0.0,0.45
10973,44,0.0,4.29,0.26,0.0,0.52
728,144,0.0,48.83,0.65,0.1,0.51
13491,88,0.0,3.78,0.28,0.0,0.71
7993,103,0.0,4.7,0.88,0.0,0.68
1215,161,0.0,2.04,0.33,0.1,0.52
5485,101,0.0,8.82,0.56,0.0,0.51
12577,13,1.0,11.36,0.57,0.0,0.54
11031,71,0.0,21.86,0.17,0.1,0.48
18718,107,0.0,8.29,0.57,0.1,0.44
13206,123,0.0,1.0,0.7,0.0,0.45
14881,70,1.0,10.31,0.19,0.0,0.56
4081,172,1.0,5.21,0.63,0.0,0.44
3677,57,0.0,19.5,0.75,0.0,0.53
19291,142,1.0,1.33,0.74,0.0,0.5
7839,131,0.0,1.75,0.57,0.0,0.54
6539,162,1.0,30.74,0.33,0.0,0.47
11494,36,1.0,115.41,0.44,0.0,0.46
19883,33,0.0,36.79,0.41,0.0,0.49
4268,108,1.0,31.0,0.32,0.0,0.51
13223,100,0.0,3.85,0.24,0.1,0.57
1817,86,0.0,1.0,0.34,0.0,0.57
2673,107,0.0,1.0,0.28,0.0,0.52
19223,59,0.0,1.0,0.53,0.0,0.5
2354,28,0.0,2.03,0.28,0.1,0.55
4595,82,0.0,11.99,0.61,0.0,0.55
5265,90,0.0,3.49,0.77,0.1,0.47
8327,56,0.0,31.44,0.5,0.1,0.46
12961,20,1.0,8.99,0.23,0.0,0.45
6651,149,1.0,5.82,0.43,0.0,0.55
15711,176,1.0,14.52,0.35,0.0,0.52
12632,134,0.0,10.88,0.35,0.0,0.46
8050,61,0.0,4.03,0.41,0.0,0.54
17913,41,1.0,34.75,0.72,0.0,0.48
1346,52,0.0,5.84,0.38,0.0,0.54
17497,116,1.0,2.79,0.49,0.0,0.52
5052,6,0.0,16.62,0.58,0.0,0.53
5368,88,0.0,23.63,0.59,0.0,0.53
4540,72,1.0,12.92,0.4,0.0,0.56
15564,162,0.0,5.75,0.7,0.0,0.44
16606,55,1.0,12.14,0.68,0.0,0.5
176,68,0.0,11.8,0.71,0.0,0.43
8299,23,0.0,16.78,0.54,0.0,0.49
18010,28,0.0,17.88,0.8,0.0,0.5
9772,98,0.0,15.1,0.36,0.0,0.47
15427,25,1.0,1.47,0.66,0.0,0.48
137,158,0.0,5.75,0.24,0.0,0.5
14671,104,1.0,3.17,0.25,0.0,0.49
15065,134,1.0,2.56,0.61,0.0,0.5
454,131,0.0,1.0,0.54,0.0,0.5
11453,121,0.0,34.61,0.82,0.0,0.55
11226,178,0.0,21.39,0.38,0.0,0.5
13029,23,0.0,2.09,0.16,0.0,0.45
19961,180,1.0,16.59,0.52,0.0,0.59
15524,179,0.0,6.07,0.73,0.1,0.49
768,62,0.0,15.13,0.21,0.0,0.45
2967,129,0.0,10.45,0.52,0.0,0.48
10275,142,0.0,7.4,0.53,0.0,0.57
13796,128,1.0,7.14,0.66,0.0,0.43
14852,138,0.0,61.12,0.38,0.0,0.46
4994,122,0.0,19.34,0.63,0.0,0.51
18162,89,0.0,32.49,0.26,0.0,0.4
2610,6,1.0,4.8,0.18,0.0,0.46
13080,46,0.0,11.5,0.47,0.0,0.51
13359,161,0.0,8.18,0.7,0.1,0.45
15209,160,1.0,1.0,0.37,0.0,0.53
3331,85,1.0,2.94,0.79,0.0,0.55
16248,23,1.0,56.95,0.42,0.0,0.58
4691,142,1.0,2.38,0.24,0.0,0.51
4757,17,0.0,3.5,0.33,0.0,0.42
4220,56,1.0,10.09,0.47,0.0,0.52
13472,27,1.0,5.96,0.87,0.0,0.53
425,152,0.0,34.3,0.63,0.0,0.5
14806,18,0.0,28.66,0.49,0.0,0.55
16144,154,0.0,26.68,0.6,0.0,0.51
2446,129,0.0,6.66,0.47,0.1,0.5
7006,171,0.0,1.93,0.39,0.0,0.48
4464,144,0.0,12.96,0.56,0.0,0.43
13127,123,0.0,9.76,0.41,0.0,0.58
9796,113,0.0,1.0,0.36,0.0,0.5
4389,20,0.0,21.12,0.77,0.0,0.42
3591,109,0.0,10.86,0.16,0.1,0.48
9759,98,0.0,26.16,0.59,0.1,0.52
12614,30,1.0,32.92,0.26,0.0,0.53
1269,136,1.0,5.47,0.73,0.0,0.43
262,167,0.0,1.0,0.46,0.0,0.47
7962,111,0.0,31.93,0.3,0.0,0.52
7985,123,0.0,20.89,0.58,0.0,0.74
10001,75,0.0,11.04,0.3,0.0,0.43
4782,27,0.0,34.5,0.59,0.0,0.56
3202,147,1.0,36.91,0.41,0.0,0.43
2947,108,0.0,17.73,0.62,0.0,0.58
8756,108,0.0,1.27,0.36,0.0,0.55
6516,94,1.0,38.69,0.14,0.0,0.43
16186,179,0.0,6.74,0.28,0.1,0.53
12021,171,0.0,11.09,0.46,0.0,0.53
17332,80,0.0,2.67,0.2,0.0,0.4
2279,12,0.0,3.33,0.25,0.0,0.5
11761,8,0.0,1.0,0.76,0.0,0.61
8005,154,0.0,6.83,0.18,0.0,0.49
577,178,0.0,4.18,0.43,0.1,0.5
6650,110,1.0,15.09,0.79,0.0,0.46
5049,179,1.0,12.16,0.76,0.0,0.45
14513,42,0.0,5.4,0.53,0.0,0.47
6429,3,1.0,7.75,0.67,0.0,0.52
4458,4,0.0,12.9,0.37,0.1,0.52
19583,5,0.0,18.1,0.63,0.1,0.55
2361,77,0.0,2.41,0.37,0.0,0.33
10767,166,0.0,1.0,0.47,0.0,0.5
9416,43,0.0,4.74,0.85,0.1,0.53
4138,158,1.0,8.48,0.17,0.0,0.53
10110,145,1.0,47.07,0.42,0.0,0.46
7154,87,1.0,22.91,0.37,0.0,0.51
16896,35,1.0,22.34,0.37,0.0,0.47
2796,155,1.0,1.23,0.36,0.0,0.49
4403,51,1.0,3.56,0.83,0.0,0.56
5405,127,0.0,1.5,0.19,0.0,0.87
4466,111,0.0,20.02,0.67,0.1,0.54
1009,72,0.0,18.46,0.35,0.1,0.51
16937,24,0.0,10.39,0.53,0.1,0.45
3710,97,0.0,39.37,0.41,0.0,0.51
9365,101,1.0,1.0,0.35,0.0,0.49
5174,108,0.0,12.63,0.16,0.0,0.43
17655,141,0.0,9.84,0.29,0.1,0.45
3842,177,0.0,1.25,0.25,0.0,0.39
1474,22,0.0,26.78,0.74,0.1,0.53
16184,131,1.0,11.89,0.66,0.0,0.54
282,118,1.0,16.59,0.71,0.0,0.45
5494,84,0.0,1.23,0.81,0.1,0.56
9429,156,1.0,8.19,0.43,0.0,0.48
5141,114,0.0,25.87,0.39,0.1,0.48
18908,28,0.0,26.29,0.53,0.1,0.44
4549,4,0.0,21.17,0.7,0.0,0.63
10128,135,0.0,1.88,0.44,0.0,0.84
9884,146,0.0,37.8,0.4,0.0,0.53
9743,97,0.0,1.77,0.28,0.0,0.52
10582,42,0.0,11.6,0.57,0.0,0.41
5362,57,0.0,1.0,0.55,0.0,0.51
5428,139,1.0,2.1,0.75,0.0,0.47
1098,93,1.0,55.61,0.59,0.0,0.46
5234,38,1.0,23.42,0.27,0.0,0.46
13727,176,0.0,33.88,0.61,0.0,0.49
17215,171,1.0,34.68,0.33,0.0,0.48
13370,146,0.0,11.7,0.45,0.0,0.53
5173,75,0.0,7.47,0.69,0.0,0.4
3138,40,0.0,4.04,0.58,0.0,0.41
7314,170,0.0,10.59,0.62,0.0,0.46
297,7,1.0,5.05,0.82,0.0,0.51
19432,95,1.0,7.92,0.6,0.0,0.51
17271,123,0.0,3.05,0.53,0.1,0.43
258,12,0.0,1.99,0.72,0.0,0.48
17489,179,0.0,7.88,0.41,0.1,0.4
15294,39,0.0,10.67,0.76,0.0,0.5
12714,135,0.0,1.78,0.29,0.1,0.56
4714,85,1.0,2.02,0.36,0.0,0.43
15999,49,0.0,10.92,0.82,0.0,0.61
6842,22,1.0,19.15,0.19,0.0,0.43
14619,89,0.0,1.91,0.56,0.0,0.59
10740,67,0.0,11.05,0.68,0.0,0.59
18531,145,0.0,1.0,0.34,0.1,0.51
14705,106,0.0,22.98,0.44,0.0,0.55
16385,1,0.0,4.25,0.68,0.0,0.95
6150,82,0.0,11.19,0.38,0.1,0.5
17790,118,0.0,15.48,0.54,0.1,0.57
10086,163,1.0,51.06,0.57,0.0,0.78
5973,177,1.0,4.06,0.36,0.0,0.51
18656,85,0.0,39.54,0.46,0.1,0.6
3791,127,0.0,15.86,0.79,0.0,0.59
19034,124,1.0,17.07,0.17,0.0,0.59
5032,132,1.0,12.32,0.24,0.0,0.43
1534,40,0.0,45.15,0.46,0.0,0.58
8689,82,1.0,1.17,0.78,0.0,0.42
18108,12,0.0,7.93,0.74,0.0,0.47
2452,48,0.0,1.72,0.66,0.0,0.81
14691,153,1.0,1.69,0.28,0.0,0.51
17096,162,0.0,19.3,0.16,0.0,0.58
12044,94,0.0,13.48,0.52,0.0,0.67
13540,113,0.0,3.86,0.29,0.0,0.58
15717,175,0.0,6.2,0.73,0.0,0.49
17819,44,0.0,15.59,0.68,0.0,0.54
7030,154,0.0,2.02,0.2,0.0,0.69
11697,12,1.0,4.12,0.42,0.0,0.43
8694,27,1.0,5.49,0.56,0.0,0.5
9445,164,1.0,1.0,0.43,0.0,0.55
2035,108,0.0,18.29,0.65,0.0,0.55
16895,31,0.0,15.41,0.4,0.0,0.45
19370,63,0.0,6.7,0.4,0.0,0.41
15696,2,0.0,1.89,0.74,0.0,0.79
1474,131,1.0,26.18,0.76,0.0,0.44
3660,9,0.0,34.87,0.62,0.0,0.43
7975,151,0.0,13.56,0.69,0.0,0.83
6273,153,0.0,19.16,0.13,0.0,0.75
11848,98,0.0,48.86,0.35,0.0,0.52
1450,75,1.0,14.74,0.69,0.0,0.6
6185,17,0.0,18.89,0.73,0.0,0.54
567,125,0.0,3.53,0.27,0.0,0.82
7801,165,0.0,18.34,0.18,0.0,0.47
17235,159,0.0,12.15,0.49,0.0,0.56
7171,23,0.0,13.72,0.56,0.0,0.39
19357,8,0.0,1.99,0.71,0.0,0.54
6315,151,0.0,5.14,0.57,0.1,0.49
13714,27,1.0,4.45,0.44,0.0,0.44
804,44,1.0,20.89,0.79,0.0,0.47
12565,15,1.0,38.82,0.34,0.0,0.5
13973,94,0.0,1.07,0.59,0.0,0.52
4824,170,0.0,2.63,0.46,0.0,0.74
13910,72,0.0,8.21,0.39,0.0,0.5
10724,100,0.0,3.1,0.65,0.0,0.6
9441,103,0.0,11.8,0.52,0.0,0.46
11866,33,0.0,35.15,0.37,0.1,0.5
8690,86,0.0,25.71,0.69,0.0,0.55
14722,58,1.0,7.96,0.33,0.0,0.54
12110,119,1.0,11.07,0.6,0.0,0.47
2623,92,0.0,2.22,0.66,0.0,0.52
6939,37,0.0,6.28,0.59,0.0,0.53
9658,86,0.0,2.97,0.33,0.0,0.51
18797,153,1.0,32.82,0.28,0.0,0.5
12322,15,0.0,40.03,0.5,0.0,0.51
18603,152,0.0,8.97,0.38,0.0,0.56
7962,148,0.0,37.78,0.5,0.0,0.49
2833,99,0.0,6.92,0.44,0.0,0.51
8698,1,0.0,1.84,0.47,0.0,0.86
12071,110,1.0,3.08,0.76,0.0,0.51
16051,9,1.0,6.08,0.34,0.0,0.52
11448,8,0.0,19.53,0.78,0.1,0.58
11433,28,1.0,5.62,0.22,0.0,0.46
3919,64,1.0,3.11,0.35,0.0,0.57
17740,144,1.0,1.0,0.77,0.0,0.43
4256,11,0.0,3.04,0.37,0.0,0.53
17007,171,0.0,48.58,0.48,0.0,0.57
13225,42,0.0,8.19,0.62,0.0,0.51
2105,139,0.0,1.0,0.62,0.0,0.55
4870,31,0.0,17.17,0.75,0.1,0.42
12088,172,1.0,2.73,0.6,0.0,0.44
18651,90,0.0,1.0,0.64,0.0,0.51
17297,131,0.0,4.61,0.7,0.0,0.42
6852,144,1.0,51.72,0.44,0.0,0.57
1882,35,1.0,4.63,0.59,0.0,0.43
5310,68,0.0,2.9,0.78,0.0,0.46
7903,131,0.0,12.41,0.7,0.0,0.53
3482,14,0.0,5.93,0.83,0.0,0.5
16431,97,0.0,4.71,0.66,0.1,0.77
11852,156,0.0,16.64,0.23,0.0,0.47
3370,148,0.0,18.72,0.81,0.0,0.55
15957,155,0.0,7.35,0.78,0.0,0.5
19639,69,0.0,10.72,0.6,0.0,0.49
9998,167,0.0,1.97,0.47,0.0,0.51
18484,12,1.0,38.92,0.76,0.0,0.51
2525,56,1.0,5.28,0.19,0.0,0.5
4285,149,0.0,27.76,0.63,0.1,0.45
5277,117,0.0,51.69,0.47,0.0,0.47
7733,92,1.0,9.59,0.4,0.0,0.54
8389,68,0.0,17.75,0.31,0.1,0.5
2449,12,0.0,12.97,0.28,0.0,0.49
14868,26,0.0,3.01,0.33,0.1,0.46
6377,143,0.0,4.95,0.47,0.0,0.6
9504,153,0.0,2.54,0.52,0.1,0.46
2862,6,1.0,18.9,0.45,0.0,0.49
3435,156,1.0,4.16,0.72,0.0,0.53
8907,149,0.0,17.2,0.68,0.0,0.52
1128,129,0.0,3.12,0.48,0.0,0.51
8489,80,1.0,3.82,0.17,0.0,0.57
7076,23,1.0,14.07,0.48,0.0,0.45
15909,18,0.0,2.49,0.34,0.0,0.45
11336,53,0.0,27.1,0.51,0.0,0.44
16094,144,1.0,2.27,0.32,0.0,0.49
2756,32,1.0,1.18,0.34,0.0,0.59
12475,107,0.0,4.82,0.69,0.1,0.46
3821,103,0.0,10.2,0.71,0.0,0.57
6834,42,0.0,9.24,0.35,0.0,0.54
1309,134,0.0,7.83,0.55,0.0,0.53
1183,72,0.0,32.63,0.34,0.0,0.49
8940,126,1.0,1.0,0.66,0.0,0.55
18474,132,0.0,22.5,0.38,0.0,0.59
4402,27,1.0,1.3,0.53,0.0,0.48
19776,77,0.0,1.57,0.21,0.1,0.43
10346,119,0.0,1.7,0.76,0.0,0.88
7532,98,0.0,5.97,0.58,0.0,0.58
17779,83,0.0,3.51,0.39,0.1,0.45
2776,88,0.0,6.18,0.57,0.0,0.59
11963,139,0.0,5.2,0.62,0.0,0.88
172,58,0.0,59.27,0.13,0.0,0.53
12141,31,0.0,19.0,0.21,0.1,0.58
19027,147,1.0,4.33,0.63,0.0,0.45
3018,176,0.0,25.81,0.61,0.0,0.52
12279,72,0.0,9.91,0.49,0.1,0.47
18530,123,0.0,11.93,0.27,0.0,0.54
7891,128,1.0,1.44,0.77,0.0,0.52
15882,144,0.0,7.95,0.52,0.0,0.43
7802,142,0.0,31.77,0.25,0.0,0.51
2150,61,1.0,20.56,0.62,0.0,0.5
10085,179,1.0,11.3,0.44,0.0,0.5
17965,115,0.0,8.6,0.37,0.0,0.54
2337,166,0.0,12.84,0.49,0.1,0.48
1715,43,0.0,15.31,0.56,0.1,0.46
10999,89,0.0,12.34,0.5,0.0,0.49
11051,87,1.0,2.4,0.16,0.0,0.46
14588,12,0.0,38.27,0.41,0.0,0.59
6869,2,0.0,55.58,0.5,0.0,0.52
4060,127,1.0,19.56,0.57,0.0,0.48
13722,57,1.0,25.57,0.57,0.0,0.48
11129,155,0.0,16.26,0.79,0.0,0.6
15760,56,0.0,5.33,0.45,0.0,0.53
5741,107,0.0,2.35,0.4,0.0,0.77
16321,140,1.0,21.33,0.61,0.0,0.54
15152,111,1.0,23.66,0.4,0.0,0.48
12302,168,0.0,4.81,0.53,0.0,0.54
6005,136,1.0,39.61,0.58,0.0,0.51
10179,158,1.0,16.41,0.88,0.0,0.69
17592,140,1.0,1.0,0.65,0.0,0.48
19477,157,0.0,23.34,0.2,0.0,0.55
18407,69,0.0,1.0,0.46,0.0,0.45
6891,77,1.0,19.9,0.21,0.0,0.55
9437,16,1.0,5.83,0.48,0.0,0.52
17301,155,1.0,10.77,0.34,0.0,0.55
12424,123,0.0,57.33,0.4,0.0,0.5
3579,102,1.0,10.95,0.37,0.0,0.46
16855,41,0.0,30.59,0.14,0.1,0.54
16150,104,0.0,11.22,0.37,0.0,0.54
6102,154,1.0,2.12,0.21,0.0,0.49
11540,110,1.0,56.84,0.82,0.0,0.48
13280,180,0.0,1.0,0.43,0.0,0.42
6930,73,0.0,29.17,0.51,0.0,0.49
18232,158,1.0,28.56,0.5,0.0,0.49
1988,20,0.0,9.3,0.43,0.0,0.42
16559,16,0.0,74.47,0.77,0.0,0.46
11820,13,0.0,16.13,0.54,0.0,0.52
15034,99,0.0,44.4,0.41,0.0,0.46
11903,154,0.0,18.19,0.63,0.0,0.46
15017,96,0.0,12.24,0.61,0.0,0.5
7833,111,0.0,14.54,0.52,0.0,0.47
14383,60,1.0,3.34,0.3,0.0,0.61
235,12,0.0,16.63,0.63,0.0,0.54
12146,124,0.0,9.0,0.35,0.0,0.5
10242,156,0.0,8.04,0.52,0.0,0.43
6671,82,1.0,11.3,0.75,0.0,0.49
576,159,1.0,13.79,0.37,0.0,0.45
11744,81,1.0,5.55,0.64,0.0,0.5
14433,37,0.0,3.37,0.6,0.0,0.4
8405,126,0.0,4.07,0.43,0.0,0.5
11799,104,0.0,5.26,0.76,0.0,0.47
1154,149,1.0,3.54,0.39,0.0,0.51
5037,127,0.0,43.14,0.56,0.1,0.53
15611,119,1.0,3.21,0.32,0.0,0.64
2512,146,0.0,6.46,0.46,0.0,0.49
2311,108,0.0,1.04,0.21,0.1,0.51
4133,103,1.0,12.07,0.61,0.0,0.5
16115,59,0.0,9.07,0.45,0.0,0.51
17489,164,0.0,8.34,0.38,0.0,0.43
13400,177,0.0,6.61,0.56,0.0,0.5
200,70,1.0,15.39,0.27,0.0,0.48
11150,13,1.0,4.0,0.32,0.0,0.51
4140,129,1.0,10.11,0.6,0.0,0.52
2585,116,0.0,3.44,0.37,0.0,0.57
8620,95,0.0,2.53,0.38,0.0,0.53
12450,35,1.0,1.0,0.31,0.0,0.54
12317,121,0.0,1.0,0.57,0.1,0.52
14588,52,1.0,27.87,0.54,0.0,0.42
2297,106,0.0,5.86,0.7,0.1,0.4
489,112,0.0,22.61,0.49,0.0,0.55
3941,178,1.0,25.5,0.62,0.0,0.43
1182,48,0.0,34.51,0.49,0.0,0.46
13508,62,0.0,37.44,0.53,0.0,0.46
792,72,0.0,3.25,0.58,0.0,0.46
15870,159,0.0,8.42,0.72,0.0,0.63
18176,16,1.0,7.04,0.75,0.0,0.47
16579,118,0.0,15.24,0.49,0.0,0.49
4226,150,1.0,37.62,0.25,0.0,0.75
9760,159,0.0,17.58,0.28,0.0,0.46
11520,24,0.0,4.14,0.71,0.0,0.45
11518,126,1.0,18.3,0.49,0.0,0.52
6427,52,0.0,4.32,0.45,0.1,0.52
13076,81,1.0,12.17,0.57,0.0,0.56
8950,60,1.0,14.26,0.55,0.0,0.9
3308,11,1.0,65.09,0.59,0.0,0.59
18881,12,0.0,11.03,0.63,0.0,0.45
4116,170,1.0,2.6,0.3,0.0,0.55
4680,31,0.0,14.02,0.83,0.0,0.48
3429,117,0.0,9.06,0.81,0.1,0.51
12430,49,0.0,2.55,0.37,0.0,0.44
16617,149,1.0,59.44,0.74,0.0,0.54
14552,65,0.0,1.81,0.38,0.0,0.53
19484,57,0.0,41.64,0.6,0.0,0.51
10169,101,0.0,36.28,0.43,0.0,0.51
14305,127,0.0,49.53,0.6,0.0,0.5
16667,150,1.0,25.84,0.34,0.0,0.44
12676,152,1.0,16.18,0.46,0.0,0.45
2017,110,0.0,3.38,0.72,0.0,0.49
8953,149,0.0,17.39,0.5,0.0,0.45
12701,28,1.0,15.0,0.63,0.0,0.48
11200,15,0.0,25.44,0.47,0.0,0.61
9643,15,0.0,19.81,0.75,0.0,0.53
4565,13,1.0,35.97,0.31,0.0,0.6
8922,121,1.0,9.09,0.26,0.0,0.55
2576,102,1.0,3.91,0.36,0.0,0.49
12851,73,0.0,2.13,0.67,0.1,0.5
1758,18,0.0,11.48,0.35,0.1,0.52
7004,80,0.0,11.36,0.36,0.1,0.44
9754,180,0.0,6.84,0.4,0.0,0.38
2449,170,0.0,2.79,0.26,0.0,0.48
8364,130,0.0,2.85,0.42,0.0,0.47
10710,59,0.0,17.82,0.39,0.0,0.56
8591,131,0.0,67.9,0.39,0.1,0.5
16354,72,0.0,15.33,0.18,0.1,0.49
10079,140,0.0,12.79,0.38,0.0,0.57
16719,155,0.0,8.23,0.67,0.1,0.58
7670,23,1.0,57.5,0.52,0.0,0.47
11025,44,1.0,3.1,0.22,0.0,0.48
3973,47,0.0,2.75,0.79,0.0,0.49
2090,121,0.0,27.26,0.17,0.0,0.5
4706,143,0.0,26.3,0.14,0.1,0.45
12090,102,0.0,2.11,0.33,0.0,0.48
11144,133,0.0,34.97,0.74,0.0,0.48
9059,93,0.0,18.04,0.57,0.0,0.52
9035,85,0.0,13.3,0.3,0.0,0.49
16581,41,0.0,1.01,0.44,0.1,0.53
13647,30,0.0,17.1,0.26,0.0,0.54
